value_source_id,source_location,row_or_bucket_id,row_or_bucket_label,value,unit,financial_class,failure_unit_id,applicable_pathway_ids,role_in_loss,include_in_direct_denominator,allocation_rule,double_count_guardrail,status,notes
NREL_CWER_2024,"docs/method/value_basis/solar_wind_value_breakdown.xlsx::Wind_Map!15",WIND_VALUE_015_ENGINEERING_DEVELOPMENT,Engineering and development,36,2023_USD_per_kW,excluded_soft_sunk_nonphysical,OUTSIDE_PHYSICAL_CELL,all_wildfire,excluded,false,"Exclude from physical destruction by default.","Do not reintroduce without an explicit insured-value boundary.",excluded,"Source soft-cost row."
NREL_CWER_2024,"docs/method/value_basis/solar_wind_value_breakdown.xlsx::Wind_Map!16",WIND_VALUE_016_PROJECT_MANAGEMENT,Project management,14,2023_USD_per_kW,excluded_soft_sunk_nonphysical,OUTSIDE_PHYSICAL_CELL,all_wildfire,excluded,false,"Exclude from physical destruction by default.","Do not reintroduce through support scaling.",excluded,"Source soft-cost row."
NREL_CWER_2024,"docs/method/value_basis/solar_wind_value_breakdown.xlsx::Wind_Map!17",WIND_VALUE_017_FINANCE,Construction finance,111,2023_USD_per_kW,excluded_soft_sunk_nonphysical,OUTSIDE_PHYSICAL_CELL,all_wildfire,excluded,false,"Exclude from physical destruction.","Financial cost is not repair value.",excluded,"Source soft-cost row."
NREL_CWER_2024,"docs/method/value_basis/solar_wind_value_breakdown.xlsx::Wind_Map!18",WIND_VALUE_018_CONTINGENCY,Contingency,54,2023_USD_per_kW,excluded_soft_sunk_nonphysical,OUTSIDE_PHYSICAL_CELL,all_wildfire,excluded,false,"Exclude; any claims contingency needs a separate valuation rule.","Do not use as curve uncertainty or support automatically.",excluded,"Includes insurance, permitting, bonding and markup."
NREL_CWER_2024,"docs/method/value_basis/solar_wind_value_breakdown.xlsx::Wind_Map!19",WIND_VALUE_019_WARRANTY,Wind turbine warranty,130,2023_USD_per_kW,excluded_soft_sunk_nonphysical,OUTSIDE_PHYSICAL_CELL,all_wildfire,excluded,false,"Exclude from physical destruction.","Warranty value is not replacement damage.",excluded,"Source soft-cost row."
SUMMARY,"Wind_Map!2:9",TURBINE_EQUIPMENT_TOTAL,Turbine equipment assembly reference,1090,2023_USD_per_kW,reconciliation,WT_TURBINE_FIRE_ASSEMBLY,"wildfire_thermal_attack|wildfire_firebrand_ignition|wildfire_residue_destructive_contamination",direct_vulnerable_value,true,"One repeated dependency-safe assembly; site/OEM value required for loss.","Do not independently sum rotor/nacelle/tower after a terminal assembly state.",mapped_no_curve,"67.159581% of physical and 55.386179% of installed reference."
SUMMARY,"Wind_Map!10",FOUNDATION_REFERENCE_TOTAL,Foundation reference,120,2023_USD_per_kW,reconciliation,WT_FOUNDATION,wildfire_thermal_attack,geometry_material_review,false,"Retain visibly while response/value binding remains withheld.","Withheld is not a numerical zero.",withheld,"Separate physical value bucket."
SUMMARY,"Wind_Map!11:12",CIVIL_ELECTRICAL_REFERENCE_TOTAL,Civil plus mixed electrical,119,2023_USD_per_kW,reconciliation,MULTIPLE_WITHHELD_UNITS,all_wildfire,split_required,false,"Split by actual subject, spatial grain, ownership and non-overlapping site SOV.","Do not pool into turbine assembly or one facility DR.",withheld,"47 civil + 72 electrical."
SUMMARY,"Wind_Map!10:12",WITHHELD_DIRECT_OTHER_TOTAL,Foundation plus civil plus external electrical,239,2023_USD_per_kW,reconciliation,MULTIPLE_WITHHELD_UNITS,all_wildfire,split_required,false,"Retain as explicit unknown direct coverage with subject-specific attack geometry.","Do not treat as zero or inherit turbine/solar response.",withheld,"120 + 47 + 72."
SUMMARY,"Wind_Map!13:14",SUPPORT_TOTAL,Fieldwork plus transport/logistics,294,2023_USD_per_kW,reconciliation,SUPPORT_ONCE,all_wildfire,support_once,false,"Allocate once only after direct damaged units and final dispositions are known.","Do not give support its own DR or scale twice.",mapped_support_rule_open,"No default proportional rule authorized."
SUMMARY,"Wind_Map!2:14",PHYSICAL_REFERENCE_TOTAL,Physical replaceable reference basis,1623,2023_USD_per_kW,reconciliation,REFERENCE_DENOMINATOR_ONLY,all_wildfire,reference,false,"1090 turbine equipment + 239 other direct + 294 support.","No pooled physical-base DR may bypass unit/exposure/support rules.",reconciled,"Physical-to-installed ratio 0.824695121951."
SUMMARY,"Wind_Map!15:19",EXCLUDED_TOTAL,Sunk/soft/nonphysical excluded,345,2023_USD_per_kW,reconciliation,OUTSIDE_PHYSICAL_CELL,all_wildfire,excluded,false,"36 + 14 + 111 + 54 + 130.","Do not reintroduce through damage or support scaling.",reconciled,"Installed = physical + excluded."
SUMMARY,"Wind_Map!2:19",INSTALLED_REFERENCE_TOTAL,Installed CAPEX reference basis,1968,2023_USD_per_kW,reconciliation,REFERENCE_REPORTING_DENOMINATOR,all_wildfire,reference,false,"Reference reporting denominator only; no scenario loss in model v0.1.","No implicit full-TIV curve or loss is published.",reconciled,"Not a site appraisal."
